"TAZ","POP","GQ","HR","RC","HU","HH1","HH2","HH3","HH4","HH5","MILI","GOVT","HOTEL","AG","TCU","INDUS","FIRE","SERV","RETAIL","CSTR","TOTALEMP","TOTALHH","TERMTYPE","TERMTIME","WORK_DAILY","NONWRK_HRLY","PERCWLK","PRV_UNIV_ENROLL","PUB_UNIV_ENROLL","PRV_K12_ENROLL","PUB_K12_ENROLL","SCHOOLS","GQWRK","NONVISRET","VISPRCAUTO","VISPRCTOUR","MILI_BASE","GQTYPE","TD","SHRWRKPKGPROVIDED"
457,2815,156,0,0,778,80,138,121,144,229,0,39,0,2,1,2,136,365,149,38,732,712,3,1,0,0,100,0,0,0,0,1,0,0,0,0,0,3,14,0.928058
458,2264,70,0,0,498,53,88,67,58,223,0,0,0,0,0,6,17,116,33,58,230,489,3,1,0,0,100,0,0,0,0,0,0,0,0,0,0,3,14,0.928058
459,1742,0,0,0,363,29,68,46,49,163,0,0,0,0,0,7,47,121,0,168,343,355,3,1,0,0,100,0,0,0,1238,0,55,140,0,0,0,0,14,0.928058
460,2070,0,0,0,889,190,248,147,152,64,0,0,0,0,2,37,26,166,0,24,255,801,3,1,0,0,100,0,0,0,697,1,22,219,0,0,0,3,14,0.928058
461,1645,0,0,0,668,100,248,90,114,60,0,28,0,0,5,13,10,416,535,349,1356,612,3,1,0,0,100,0,0,0,0,0,117,0,0,0,0,0,14,0.928058
462,1592,0,0,0,638,124,214,134,97,49,0,79,0,0,0,13,68,450,1049,116,1775,618,3,1,0,0,100,0,0,0,0,4,0,0,0,0,0,0,14,0.928058
463,1848,0,0,0,772,177,262,138,120,48,0,3,0,0,4,9,20,129,44,34,243,745,3,1,0,0,100,0,0,0,0,1,0,0,0,0,0,0,14,0.928058
464,2745,45,0,0,644,55,105,110,89,272,0,0,0,0,5,0,32,48,0,23,108,631,3,1,0,0,100,0,0,0,0,0,0,1843,0,0,0,3,15,0.826087
465,1561,8,0,0,562,93,178,105,109,62,0,9,0,0,3,3,12,110,0,30,167,547,3,1,0,0,100,0,0,0,0,1,631,467,0,0,0,3,15,0.826087
466,2217,0,643,164,811,136,226,188,147,92,0,1,0,0,4,4,9,73,0,19,110,789,3,1,2.5,0,100,0,0,0,0,0,5,598,0,0,0,0,15,0.826087
467,3945,0,0,0,1605,424,423,277,234,174,0,1,0,0,8,2,42,231,23,11,318,1532,3,1,0,0,100,0,0,0,1486,0,0,0,0,0,0,0,15,0.826087
468,135,0,0,0,49,5,19,8,11,4,0,166,0,8,64,542,420,1323,181,55,2759,47,3,1,2.5,0,100,0,0,0,0,1,0,0,0,0,0,0,15,0.826087
469,1600,0,3205,973,629,139,182,137,92,63,0,96,0,0,155,691,23,772,134,13,1884,613,3,1,2.5,0,100,0,0,0,0,0,0,0,0,0,0,0,15,0.826087
470,0,0,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2.5,0,100,0,0,0,0,0,23,0,0,0,0,0,15,0.826087
471,0,0,5886,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,100,0,0,0,0,0,0,0,0,0,0,0,15,0.826087
472,5327,0,1112,588,2063,388,657,424,309,219,0,573,0,0,0,0,0,0,0,0,573,1997,3,1,0,0,100,0,0,0,0,0,9,0,0,0,0,0,15,0.826087
473,469,0,0,0,182,27,54,36,32,19,0,31,0,0,0,0,0,244,0,0,275,168,3,1,0,0,100,0,0,0,0,0,0,5,0,0,0,0,15,0.826087
474,1676,232,0,0,575,110,160,112,89,64,0,0,0,0,0,0,0,0,0,0,0,535,3,1,0,0,100,0,0,0,0,0,0,26,0,0,0,3,15,0.826087
475,8180,0,119,10,3290,567,1057,604,486,346,223,86,0,0,0,0,0,0,72,1729,2110,3060,3,1,0,0,100,0,0,0,0,0,0,0,0,0,0,3,15,0.826087
476,129,6,0,0,49,12,13,7,6,8,0,108,0,0,0,0,0,650,325,217,1300,46,3,1,0,0,100,0,0,0,0,0,0,2558,0,0,0,3,15,0.826087
477,1984,8,1153,60,794,140,248,150,117,84,0,0,0,0,0,0,0,0,564,773,1337,739,3,1,0,0,100,0,0,0,0,0,0,0,0,0,0,3,15,0.826087
478,1831,6,0,0,721,142,192,145,100,92,174,0,0,0,0,0,0,0,0,314,488,671,3,1,0,0,100,0,0,0,0,0,97,18,0,0,0,3,15,0.826087
479,3887,19,0,0,1564,274,508,288,224,160,297,0,0,0,0,0,0,0,34,919,1250,1454,3,1,0,0,100,0,0,0,0,0,0,376,0,0,0,3,15,0.826087
480,1094,6,170,75,441,75,143,85,63,44,108,0,0,0,0,0,0,0,35,121,264,410,3,1,0,0,100,0,0,0,0,0,0,0,0,0,0,3,15,0.826087
481,0,0,72,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,100,0,0,0,0,0,0,0,0,0,0,0,16,0.966667
482,1054,0,0,0,358,39,118,76,49,66,0,50,0,29,14,7,7,105,29,87,328,348,3,1,0,0,100,0,0,0,0,0,0,0,0,0,0,0,16,0.966667
483,1968,0,778,511,688,86,224,151,119,91,0,0,0,0,0,0,0,0,0,0,0,671,3,1,0,0,100,0,0,0,0,0,10,0,0,0,0,0,16,0.966667
484,2638,0,0,0,877,77,269,211,165,136,0,6,0,5,2,15,19,140,166,22,375,858,3,1,0,0,100,0,0,0,0,4,0,0,0,0,0,0,16,0.966667
485,2647,0,0,0,956,135,328,188,141,130,0,18,0,0,13,10,43,139,63,68,354,922,3,1,0,0,100,0,0,0,0,0,0,0,0,0,0,0,16,0.966667
486,1021,0,0,0,352,39,111,86,62,50,0,0,0,0,11,6,39,92,0,58,206,348,3,1,0,0,100,0,0,0,1792,0,32,12,0,0,0,0,16,0.966667
487,1716,0,2425,377,559,34,173,123,122,89,0,0,0,0,6,1,3,284,10,33,337,541,3,1,0,0,100,0,0,873,0,0,0,0,0,0,0,0,16,0.966667
488,2096,0,1444,278,745,112,200,180,118,99,0,0,0,0,4,4,15,104,0,30,157,709,3,1,0,0,100,0,0,0,0,0,0,0,0,0,0,0,16,0.966667
489,1534,0,1362,252,504,50,133,120,113,79,0,0,0,0,0,0,0,0,0,0,0,495,3,1,0,0,100,0,0,0,0,0,12,0,0,0,0,0,16,0.966667
490,785,0,59,51,257,35,65,61,52,43,0,26,0,0,66,11,122,914,403,26,1568,256,3,1,0,0,100,0,0,0,0,0,0,0,0,0,0,0,16,0.966667
491,932,0,65,58,310,40,80,76,62,49,0,2,0,0,0,4,8,102,0,35,151,307,3,1,0,0,100,0,0,0,0,0,0,0,0,0,0,0,16,0.966667
492,2810,0,648,110,1004,147,310,212,164,142,0,0,0,0,4,3,5,57,0,7,76,975,3,1,0,0,100,0,0,0,0,0,0,0,0,0,0,0,16,0.966667
493,10002,0,1537,516,3653,675,959,703,794,406,0,3,0,0,4,31,51,361,8,83,541,3537,3,1,0,0,100,0,0,0,683,0,0,0,0,0,0,0,16,0.966667
494,9556,0,0,0,3063,376,739,629,758,453,0,2,0,0,19,45,11,356,16,429,878,2955,3,1,0,0,100,0,0,0,0,0,0,0,0,0,0,0,16,0.966667
495,1844,0,683,361,844,177,296,161,93,43,74,69,0,0,1640,237,209,769,115,489,3602,770,3,1,0,0,100,0,0,0,0,0,0,0,0,0,0,0,16,0.966667
496,2626,0,0,0,1148,329,345,203,97,96,0,0,0,0,0,2,0,229,0,21,252,1070,3,1,0,0,100,0,0,0,0,0,0,0,0,0,0,0,16,0.966667
497,1144,0,0,0,360,56,84,69,40,93,0,0,0,0,1,4,13,45,0,14,77,342,3,1,0,0,100,0,0,0,0,0,0,0,0,0,0,0,16,0.966667
498,829,0,0,0,259,24,63,54,66,48,0,0,0,0,0,0,0,0,0,0,0,255,3,1,0,0,100,0,0,0,0,1,0,159,0,0,0,0,16,0.966667
499,661,0,0,0,225,45,50,42,34,47,0,4,0,0,0,0,0,26,55,77,162,218,3,1,0,0,100,0,0,0,0,0,0,0,0,0,0,0,16,0.966667
500,1513,0,0,0,470,41,129,122,75,96,0,13,0,0,0,20,68,114,0,56,271,463,3,1,0,0,100,0,0,0,1409,0,0,0,0,0,0,0,16,0.966667
501,793,0,0,0,272,34,70,61,63,35,0,47,0,0,6,2,345,896,459,11,1766,263,3,1,0,0,100,0,0,25,0,0,0,0,0,0,0,0,16,0.966667
502,735,0,0,0,224,21,68,57,28,49,0,0,0,0,7,5,16,37,0,11,76,223,3,1,0,0,100,0,0,0,1446,0,0,27,0,0,0,0,16,0.966667
503,1190,0,0,0,389,50,113,78,56,83,0,0,0,0,0,162,9,141,0,111,423,380,3,1,0,0,100,0,0,0,3492,0,4,32,0,0,0,0,16,0.966667
504,1466,0,0,0,530,83,176,106,72,75,0,0,0,0,0,24,9,31,0,14,78,512,3,1,0,0,100,0,0,0,0,0,0,180,0,0,0,0,16,0.966667
505,1338,0,0,0,424,51,112,79,75,97,0,0,0,1,2,1,5,240,3,16,268,414,3,1,0,0,100,0,0,0,0,4,0,30,0,0,0,0,16,0.966667
506,1099,0,0,0,473,109,177,82,44,37,0,0,0,8,4,1,4,201,74,23,315,449,3,1,0,0,100,0,0,0,0,1,0,173,0,0,0,0,16,0.966667
507,868,0,0,0,270,18,82,92,35,43,0,0,0,0,0,0,0,0,0,0,0,270,3,1,0,0,100,0,0,0,0,0,0,345,0,0,0,0,16,0.966667
508,148,0,0,0,74,16,45,10,3,0,0,0,0,0,0,0,0,0,0,0,0,74,3,1,0,0,100,0,0,0,0,0,0,84,0,0,0,0,16,0.966667
509,267,30,0,0,85,5,28,23,14,9,1778,0,0,0,0,1,0,11,0,43,1833,79,3,1,0,0,100,0,0,0,3119,0,0,6,0,0,1,2,16,0.966667
510,475,0,874,491,168,22,66,40,20,20,0,0,0,0,0,0,0,0,0,0,0,168,3,1,0,0,100,0,0,0,0,0,0,0,0,0,0,0,16,0.966667
511,0,0,0,0,0,0,0,0,0,0,4036,0,0,0,0,57,0,0,0,18,4111,0,3,1,0,0,100,0,0,0,0,0,0,39,0,0,1,0,16,0.966667
512,0,0,365,94,0,0,0,0,0,0,0,1254,0,0,0,0,0,0,38,28,1320,0,3,1,0,0,100,0,0,0,0,0,0,0,0,0,1,3,16,0.966667
513,2980,3,0,0,967,175,213,162,148,202,0,44,0,0,3,16,39,224,47,57,430,900,3,1,0,0,100,0,0,281,715,0,0,95,0,0,0,3,17,0.985401
514,2947,15,0,0,920,143,230,165,141,206,0,0,0,0,10,7,25,112,0,27,181,885,3,1,0,0,100,0,0,0,0,0,4,52,0,0,0,3,17,0.985401
515,424,0,0,0,151,30,46,19,20,33,0,66,0,0,0,4,0,26,99,88,283,148,3,1,0,0,100,0,0,0,807,0,0,0,0,0,0,3,17,0.985401
516,1564,0,156,136,589,126,173,97,85,92,0,201,0,0,6,12,40,265,19,96,639,573,3,1,0,0,100,0,0,291,4009,0,7,0,0,0,0,0,17,0.985401
517,1544,1,0,0,573,170,144,69,71,101,0,80,0,2,4,2,56,353,115,33,645,555,3,1,0,0,100,0,0,0,0,0,93,0,0,0,0,3,17,0.985401
518,707,13,0,0,304,113,79,21,30,46,0,83,0,2,11,11,26,273,76,35,517,289,3,1,0,0,100,0,0,0,0,0,0,0,0,0,0,3,17,0.985401
519,1506,109,2082,349,496,107,112,98,61,95,0,219,0,6,40,53,82,826,134,79,1439,473,3,1,0,0,100,0,0,0,0,0,-0,0,0,0,0,3,17,0.985401
520,1138,5,496,434,344,67,74,46,38,98,0,448,0,18,23,10,5,104,157,99,864,323,3,1,0,0,100,0,0,186,0,0,0,0,0,0,0,3,17,0.985401
521,1001,15,0,0,366,84,104,53,43,65,0,113,0,3,3,3,41,317,74,37,591,349,3,1,0,0,100,0,0,0,0,1,0,0,1,0,0,3,17,0.985401
522,1526,0,752,130,513,111,119,69,77,113,0,39,0,2,0,3,6,185,72,48,355,489,3,1,0,0,100,0,0,0,0,0,2,0,1,0,0,0,17,0.985401
523,1374,8,949,353,500,133,127,79,53,85,0,7,0,0,0,0,0,5,2,7,21,477,3,1,0,0,100,0,0,0,0,0,0,0,1,0,0,4,17,0.985401
524,991,0,136,71,348,57,136,49,43,59,0,61,0,2,0,8,13,82,27,61,254,344,3,1,0,0,100,0,0,0,811,0,0,0,1,0,0,3,17,0.985401
525,709,0,0,0,394,172,126,58,6,13,0,15,0,0,3,0,20,83,37,58,216,375,3,1,0,0,100,0,0,0,0,1,1,0,1,0,0,0,17,0.985401
526,3744,251,0,0,951,115,189,122,158,292,0,0,0,0,0,0,0,0,0,0,0,876,3,1,0,0,100,0,0,0,0,0,0,47,0,0,0,2,17,0.985401
527,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,20,149,0,3,1,0,0,100,0,0,0,0,4,37,271,0,0,0,0,17,0.985401
528,1073,0,0,0,260,12,43,42,43,114,0,0,0,44,0,4,13,33,0,20,114,254,3,1,0,0,100,0,0,0,0,1,0,112,0,0,0,0,17,0.985401
529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,100,0,0,0,0,1,0,16,0,0,0,0,17,0.985401
530,224,0,0,0,66,11,9,12,12,19,0,0,0,0,0,0,0,0,0,0,0,63,3,1,0,0,100,0,0,0,0,0,23,123,0,0,0,0,17,0.985401
531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,100,0,0,0,0,1,0,0,0,0,0,0,17,0.985401
532,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,61,85,0,3,1,0,0,100,0,0,0,0,0,0,6,0,0,0,0,17,0.985401
533,3246,921,0,0,831,90,293,158,80,150,0,0,0,0,0,0,0,0,0,0,0,771,3,1,0,0,100,0,0,0,1524,0,0,95,0,0,1,2,17,0.985401
534,1257,0,0,0,416,25,119,74,82,84,0,2712,0,4,61,1,1,220,470,10,3479,384,3,1,0,0,100,0,0,0,0,0,0,0,0,0,1,2,17,0.985401
535,3401,2522,0,0,240,4,24,63,73,60,0,0,0,0,0,0,0,0,0,0,0,224,3,1,0,0,100,0,0,0,0,0,0,0,1,0,1,2,17,0.985401
536,4337,0,0,0,1238,58,195,268,353,275,946,0,0,0,3,4,7,24,21,32,1037,1149,3,1,0,0,100,0,0,0,0,0,0,0,0,0,1,2,17,0.985401
537,0,0,0,0,0,0,0,0,0,0,265,32,82,0,0,0,0,0,1,33,413,0,3,1,0,0,100,0,0,0,0,0,0,0,0,0,1,0,17,0.985401
538,4790,123,0,0,1323,56,147,312,447,267,1920,11,0,0,13,2,411,283,10,28,2678,1229,3,1,0,0,100,0,0,0,1865,0,0,163,0,0,1,2,17,0.985401
539,570,0,0,0,135,5,21,14,36,52,91,105,0,485,0,2,4,8,194,0,889,128,3,1,0,0,100,0,0,0,0,1,180,0,0,0,0,0,17,0.985401
540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,84,30,30,157,0,3,1,0,0,100,0,0,0,0,0,89,0,0,0,0,0,16,0.966667
541,7734,0,0,0,2274,128,540,474,531,433,334,39,0,0,64,154,77,553,463,1562,3246,2106,3,1,0,0,100,0,0,0,0,4,10,0,0,0,0,0,14,0.928058
542,3446,0,0,0,1154,177,292,207,158,213,0,0,0,0,11,35,34,506,370,98,1054,1047,3,1,0,0,100,0,0,0,0,4,0,0,0,0,0,0,14,0.928058
543,3998,0,0,0,1053,65,201,221,196,342,0,0,0,0,3,3,5,84,2,10,107,1025,3,1,0,0,100,0,0,0,0,1,24,0,0,0,0,0,14,0.928058
544,3425,0,0,0,939,75,207,168,157,297,0,1,0,0,23,14,8,228,69,64,407,904,3,1,0,0,100,0,0,0,1247,0,50,0,0,0,0,0,14,0.928058
545,2569,0,0,0,810,176,152,102,113,192,0,0,0,0,0,0,0,0,0,0,0,735,3,1,0,0,100,0,0,0,0,1,0,21,0,0,0,0,11,0.978261
546,4383,0,0,0,1370,282,263,165,211,322,0,20,0,0,5,5,0,69,20,531,650,1243,3,1,0,0,100,0,0,0,0,0,0,4,0,0,0,0,11,0.978261
547,919,83,0,0,263,58,41,33,39,68,0,3,0,0,3,0,0,480,0,16,502,239,3,1,0,0,100,0,0,0,0,0,0,26,0,0,0,4,11,0.978261
548,2045,5,0,0,597,48,168,110,93,168,0,49,0,0,55,13,21,184,16,75,413,587,3,1,0,0,100,0,0,0,0,0,0,118,0,0,0,3,11,0.978261
549,8325,0,0,0,2608,161,633,454,432,686,0,249,0,0,0,12,12,296,12,426,1007,2366,3,1,0,0,100,0,0,0,0,1,0,6,0,0,0,0,11,0.978261
550,3113,0,0,0,896,96,206,161,159,237,0,1,0,0,2,28,6,24,0,9,70,859,3,1,0,0,100,0,0,0,0,1,0,0,0,0,0,0,11,0.978261
551,5022,0,41,2,1626,216,297,263,319,375,0,17,0,0,2,18,18,133,0,114,302,1470,3,1,0,0,100,0,0,0,697,0,0,385,0,0,0,0,11,0.978261
552,6564,0,0,0,2537,498,731,461,315,352,0,0,0,0,2,2,3,53,0,3,63,2357,3,1,0,0,100,0,0,0,0,0,0,0,0,0,0,0,11,0.978261
553,1232,0,0,0,356,22,72,64,93,91,0,82,0,26,26,32,20,108,56,161,511,342,3,1,0,0,100,0,0,0,0,0,0,67,0,0,0,0,11,0.978261
554,3736,0,0,0,1311,202,361,235,242,197,0,0,0,0,3,4,14,152,15,14,202,1237,3,1,0,0,100,0,0,0,0,1,0,28,0,0,0,0,11,0.978261
555,6081,0,0,0,1679,97,336,286,359,500,0,37,0,7,14,12,28,150,34,387,669,1578,3,1,0,0,100,0,0,0,0,0,91,489,0,0,0,0,11,0.978261
556,2743,44,25,2,622,32,107,113,54,292,0,34,0,3,8,5,20,169,6,28,273,598,3,1,0,0,100,0,0,0,1617,0,0,348,0,0,0,3,11,0.978261
557,3256,27,0,0,698,26,115,65,103,364,0,144,0,0,5,10,18,146,3,78,404,673,3,1,0,0,100,0,0,0,0,0,0,34,0,0,0,3,11,0.978261
558,2624,0,0,0,625,40,92,78,86,270,0,270,0,0,3,10,15,243,70,63,674,566,3,1,0,0,100,0,0,378,4476,0,0,26,0,0,0,0,11,0.978261
559,463,7,0,0,118,18,19,18,11,52,0,34,0,1,4,1,1,176,46,24,287,118,3,1,0,0,100,0,0,0,0,0,0,0,0,0,0,3,11,0.978261
560,478,0,152,152,129,5,14,24,26,52,0,0,0,0,0,0,0,0,0,0,0,121,3,1,0,0,100,0,0,0,0,0,0,409,0,0,0,0,11,0.978261
561,4066,0,0,0,1324,167,300,254,293,230,0,0,0,0,1,5,14,66,0,20,106,1244,3,1,0,0,100,0,0,0,1470,0,0,184,0,0,0,0,11,0.978261
562,1531,0,0,0,495,52,119,72,79,127,0,2,0,0,5,5,13,38,5,25,93,449,3,1,0,0,100,0,0,0,0,0,34,217,1,0,0,0,11,0.978261
563,3722,29,0,0,1028,116,242,158,119,345,0,52,0,0,4,10,62,437,195,18,778,980,3,1,0,0,100,0,0,0,737,0,0,0,1,0,0,3,11,0.978261
564,9005,0,0,0,2927,379,854,575,534,495,0,0,0,0,2,19,22,125,1,209,378,2837,3,1,0,0,100,0,0,0,0,0,45,153,0,0,0,0,11,0.978261
565,4742,8,0,0,1355,113,294,241,264,362,0,43,884,2,6,8,57,557,25,272,1854,1274,3,1,0,0,100,0,0,0,0,0,0,189,0,0,0,3,11,0.978261
566,1529,0,0,0,443,36,80,87,115,99,0,0,0,0,0,0,96,322,0,374,792,417,3,1,0,0,100,0,0,0,0,0,0,0,0,0,0,0,11,0.978261
567,1275,0,0,0,455,28,199,82,51,68,0,0,0,0,0,0,45,171,0,144,360,428,3,1,0,0,100,0,0,0,0,1,1,168,0,0,0,0,11,0.978261
568,3225,6,0,0,817,118,135,112,117,317,0,11,0,3,8,0,18,157,11,160,368,799,3,1,0,0,100,0,0,0,48,0,0,21,0,0,0,3,11,0.978261
569,4154,4,0,0,1023,76,133,185,218,389,0,90,0,7,21,16,67,381,10,167,759,1001,3,1,0,0,100,0,0,210,858,0,0,10,0,0,0,4,11,0.978261
570,218,0,0,0,54,6,12,7,10,18,0,0,0,0,0,0,0,13,0,26,39,53,3,1,0,0,100,0,0,0,0,0,32,10,0,0,0,0,11,0.978261
571,4568,0,0,0,1541,200,406,238,281,278,273,0,0,0,98,21,259,154,0,0,805,1403,3,1,0,0,100,0,0,0,0,4,0,145,0,0,1,0,12,0.853503
572,5,0,0,0,1,0,0,0,0,1,616,0,0,0,63,0,47,253,0,0,979,1,3,1,0,0,100,0,0,0,0,0,74,9,0,0,1,0,12,0.853503
573,82,0,0,0,33,3,12,7,4,3,1038,0,0,0,132,13,205,172,0,0,1560,29,3,1,0,0,100,0,0,0,0,4,33,5,0,0,1,0,12,0.853503
574,5290,645,0,0,1945,481,549,322,187,231,1364,0,0,0,87,104,261,860,0,0,2676,1770,3,1,0,0,100,0,0,0,661,0,0,32,0,0,1,3,12,0.853503
575,0,0,0,0,0,0,0,0,0,0,0,56,0,0,122,334,36,132,58,6,744,0,3,1,0,0,100,0,0,0,0,1,0,0,0,0,0,0,12,0.853503
576,0,0,0,0,0,0,0,0,0,0,0,108,0,2,176,592,91,216,104,10,1299,0,3,1,0,0,100,0,0,0,0,0,0,0,0,0,0,0,12,0.853503
577,13,0,0,0,7,3,1,1,0,1,0,58,0,3,141,454,53,202,46,28,985,6,3,1,0,0,100,0,0,0,0,0,0,0,0,0,0,0,12,0.853503
578,560,0,0,0,255,52,103,35,26,16,0,106,0,10,255,1366,14,471,101,981,3304,232,3,1,0,0,100,0,0,0,0,0,0,75,0,0,0,0,12,0.853503
579,138,0,0,0,57,9,20,12,5,6,0,166,0,0,14,36,0,470,231,592,1509,52,3,1,0,0,100,0,0,0,0,0,0,183,0,0,0,0,12,0.853503
580,190,0,0,0,76,11,28,13,10,7,0,95,0,0,24,370,11,191,23,344,1058,69,3,1,0,0,100,0,0,0,0,0,0,118,0,0,0,0,12,0.853503
581,1501,0,0,0,627,146,226,88,74,57,0,7,0,1,11,8,4,116,2,24,173,591,3,1,0,0,100,0,0,0,0,0,0,145,0,0,0,0,12,0.853503
582,1708,0,0,0,554,51,184,104,70,114,0,1,1014,0,30,3,5,1251,93,194,2591,523,3,1,0,0,100,0,0,0,0,0,0,0,1,0,0,0,12,0.853503
583,2230,0,0,0,964,178,405,162,107,57,0,0,0,0,14,2,4,391,156,108,675,909,3,1,0,0,100,0,0,0,0,0,0,0,0,0,0,0,12,0.853503
584,1560,0,0,0,646,94,274,124,69,48,0,29,0,0,0,0,0,88,0,0,117,609,3,1,0,0,100,0,0,0,0,0,7,155,0,0,0,0,12,0.853503
585,2568,14,0,0,733,59,140,132,107,253,0,0,0,0,4,0,0,108,4,91,207,691,3,1,0,0,100,0,0,0,0,0,0,78,0,0,0,3,12,0.853503
586,997,0,0,0,296,20,54,55,39,101,0,0,0,0,0,0,0,236,0,692,928,269,3,1,1.25635,0,100,0,0,0,0,10,10,560,0,0,0,0,12,0.853503
587,655,0,48,72,168,6,35,21,22,69,0,0,0,0,0,0,0,1411,0,0,1411,153,3,1,1.22582,0,100,0,0,0,0,4,0,433,0,0,0,0,12,0.853503
588,861,0,0,0,233,8,62,27,38,85,0,0,0,0,0,0,0,0,0,0,0,220,3,1,0,0,100,0,0,0,0,0,0,105,0,0,0,0,12,0.853503
589,173,0,0,0,45,2,11,1,9,18,0,194,0,0,65,1,109,190,378,539,1476,41,3,1,1.35611,0,100,0,0,0,0,0,0,0,0,0,0,0,12,0.853503
590,54,0,0,0,15,0,4,2,3,5,0,49,0,0,12,10,70,336,677,553,1707,14,3,1,0,0,100,0,0,0,0,0,0,0,0,0,0,0,12,0.853503
591,42,0,0,0,10,0,1,1,1,6,0,0,0,0,0,0,0,73,0,450,523,9,3,1,0,0,100,0,0,0,0,0,0,113,0,0,0,0,12,0.853503
592,109,0,0,0,48,14,14,5,9,2,0,153,0,0,9,0,8,28,151,513,862,44,3,1,0,0,100,0,0,0,0,0,0,0,0,0,0,3,12,0.853503
593,149,0,0,0,70,21,20,9,12,2,0,3948,0,4,28,142,587,751,114,2161,7735,64,3,1,1.4477,0,100,0,0,0,0,0,0,0,0,0,0,3,12,0.853503
594,419,12,0,0,191,46,71,17,33,6,0,0,0,0,0,0,0,0,0,807,807,173,3,1,1.40625,0,100,0,0,0,0,0,0,18,0,0,0,3,12,0.853503
595,2505,80,0,0,1049,281,305,121,189,59,0,0,0,0,112,2,64,300,0,9,487,955,3,1,0,0,100,0,0,0,0,0,0,18,0,0,0,3,12,0.853503
596,1835,20,0,0,786,199,237,87,149,42,0,26,0,0,0,0,0,9,18,448,501,714,3,1,1.475,0,100,0,0,0,0,0,0,0,0,0,0,3,12,0.853503
597,2059,0,0,0,545,21,62,103,152,178,0,0,0,0,3,6,27,63,0,1586,1685,516,3,1,0,0,100,0,0,0,887,0,168,246,0,0,0,0,12,0.853503
598,121,0,0,0,33,3,6,5,3,13,0,0,0,0,0,993,2979,0,0,0,3972,30,3,1,0,0,100,0,0,0,0,1,1,18,0,0,0,0,12,0.853503
599,997,0,0,0,270,9,40,58,60,78,0,0,0,0,0,0,0,32,0,814,846,245,3,1,0,0,100,0,0,0,0,0,0,44,0,0,0,0,12,0.853503
600,9821,0,0,0,2785,157,446,551,573,801,0,1121,0,0,0,0,0,1308,280,2710,5419,2528,3,1,0,0,100,0,0,0,0,1,313,113,0,0,0,0,11,0.978261
601,5856,0,0,0,1839,175,389,329,354,444,0,0,0,0,4,6,9,144,0,173,336,1691,3,1,0,0,100,0,0,0,443,0,0,46,0,0,0,0,12,0.853503
602,3921,0,0,0,1182,122,233,256,284,255,0,0,0,0,3,2,7,49,0,17,78,1150,3,1,0,0,100,0,0,0,0,1,0,0,0,0,0,0,12,0.853503
603,3429,0,0,0,981,71,158,184,205,273,0,152,0,0,0,28,0,220,110,110,620,891,3,1,0,0,100,0,0,0,0,0,46,105,0,0,0,0,11,0.978261
604,7947,0,0,0,2289,121,374,449,509,624,0,32,0,0,0,13,32,134,19,3124,3354,2077,3,1,0,0,100,0,7600,0,0,0,0,99,0,0,0,0,12,0.853503
605,121,0,0,0,32,4,6,3,7,9,0,0,0,117,0,0,8,0,30,2034,2189,29,3,1,0,0,100,0,0,0,0,0,0,32,0,0,0,0,12,0.853503
606,2858,0,0,0,811,76,171,154,179,199,0,0,0,1,1,2,13,142,27,62,248,779,3,1,0,0,100,0,0,0,0,0,0,766,0,0,0,0,12,0.853503
607,4554,0,0,0,1440,131,385,290,251,305,0,8,0,10,8,5,23,146,187,18,405,1362,3,1,0,0,100,0,0,0,0,0,0,0,0,0,0,0,13,0.923077
608,1410,0,0,0,509,70,141,109,70,80,0,0,0,0,0,6,0,11,0,90,107,470,3,1,0,0,100,0,0,0,0,1,0,5,0,0,0,0,13,0.923077
609,4323,0,0,0,1548,195,462,325,253,209,0,8,0,3,22,2,11,174,16,67,303,1444,3,1,0,0,100,0,0,0,853,0,0,159,0,0,0,0,13,0.923077
610,6400,16,0,0,1764,168,444,281,241,575,0,4,0,28,18,63,47,426,23,42,651,1709,3,1,0,0,100,0,0,0,749,0,0,268,0,0,0,3,13,0.923077
611,987,0,0,0,265,26,52,38,37,98,0,4,0,0,3,2,2,88,0,1,100,251,3,1,0,0,100,0,0,0,0,0,0,23,0,0,0,0,13,0.923077
612,577,0,0,0,231,25,97,70,15,11,0,0,0,0,0,0,0,0,0,1365,1365,218,3,1,0,0,100,0,0,0,0,0,0,152,0,0,0,0,12,0.853503
613,1210,0,0,0,465,43,173,159,42,22,0,0,0,0,12,23,0,104,0,0,139,439,3,1,0,0,100,0,0,0,0,0,0,49,0,0,0,0,13,0.923077
614,6246,5,0,0,2084,228,593,400,350,392,0,0,0,0,2,4,12,66,0,57,141,1963,3,1,0,0,100,0,0,0,0,1,0,94,0,0,0,3,13,0.923077
